url_length,hostname_length,path_length,query_length,dot_count,hyphen_count,underscore_count,slash_count,question_mark_count,equal_count,at_count,digit_count,special_character_count,https,contains_ip,subdomain_count,suspicious_word_count,has_login,has_verify,has_account,has_password,has_payment,has_otp,has_kyc,label
37,12,7,9,1,1,0,3,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0
37,12,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
41,34,0,0,2,0,0,2,0,0,0,6,5,0,0,1,0,0,0,0,0,0,0,0,1
22,6,8,0,1,0,0,3,0,0,0,3,5,1,0,0,0,0,0,0,0,0,0,0,1
46,37,1,0,2,5,0,3,0,0,0,5,11,1,0,1,0,0,0,0,0,0,0,0,1
24,11,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
30,21,1,0,1,1,0,3,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,1
43,34,1,0,2,1,0,3,0,0,0,7,7,1,0,1,0,0,0,0,0,0,0,0,1
233,24,13,187,2,0,0,3,1,2,0,31,10,1,0,1,0,0,0,0,0,0,0,0,1
38,17,13,0,1,0,1,4,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1
41,16,7,9,2,0,0,3,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0
39,16,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
37,28,1,0,2,1,0,3,0,0,0,0,7,1,0,1,1,0,0,0,0,0,0,0,1
28,14,6,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0
41,18,5,9,2,0,0,3,1,1,0,6,8,1,0,1,0,0,0,0,0,0,0,0,0
37,28,1,0,2,3,0,3,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,1
24,11,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
36,14,5,8,1,1,0,3,1,1,0,5,8,1,0,0,0,0,0,0,0,0,0,0,0
28,19,1,0,2,0,0,3,0,0,0,1,6,1,0,1,0,0,0,0,0,0,0,0,1
36,13,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
33,24,1,0,2,1,0,3,0,0,0,0,7,1,0,1,1,0,0,0,0,0,0,0,1
38,13,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
43,29,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
22,9,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
45,27,11,0,2,0,0,4,0,0,0,13,7,0,0,1,0,0,0,0,0,0,0,0,1
32,7,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
51,44,0,0,2,1,0,2,0,0,0,10,6,0,0,1,0,0,0,0,0,0,0,0,1
28,19,1,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
32,25,0,0,2,0,0,2,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,1
48,39,1,0,2,4,0,3,0,0,0,3,10,1,0,1,0,0,0,0,0,0,0,0,1
41,33,1,0,2,1,0,3,0,0,0,10,7,0,0,1,0,0,0,0,0,0,0,0,1
41,16,7,9,1,0,0,3,1,1,0,3,7,1,0,0,0,0,0,0,0,0,0,0,0
33,24,1,0,2,0,0,3,0,0,0,7,6,1,0,1,0,0,0,0,0,0,0,0,1
46,39,0,0,2,0,0,2,0,0,0,7,5,0,0,1,0,0,0,0,0,0,0,0,1
43,34,1,0,2,4,0,3,0,0,0,4,10,1,0,1,0,0,0,0,0,0,0,0,1
74,55,11,0,3,1,0,3,0,0,0,1,8,1,0,1,0,0,0,0,0,0,0,0,1
51,42,1,0,2,4,0,3,0,0,0,2,10,1,0,1,0,0,0,0,0,0,0,0,1
32,23,1,0,2,0,0,3,0,0,0,7,6,1,0,1,1,0,0,0,0,0,0,0,1
49,17,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
41,27,7,0,2,3,0,3,0,0,0,12,9,0,0,1,1,0,0,0,0,0,0,0,1
27,18,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
22,13,1,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
45,37,1,0,2,4,0,3,0,0,0,6,10,0,0,1,0,0,0,0,0,0,0,0,1
23,10,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
32,9,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
29,20,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
33,10,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
22,8,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
42,10,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
24,10,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
136,12,1,114,6,0,3,3,1,3,0,52,21,1,0,0,1,0,0,0,0,0,0,0,1
43,11,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
28,14,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
24,10,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
24,16,0,0,2,0,0,2,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
47,40,0,0,2,1,0,2,0,0,0,6,6,0,0,1,0,0,0,0,0,0,0,0,1
38,29,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
38,29,1,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
36,28,0,0,2,0,0,2,0,0,0,6,5,1,0,1,0,0,0,0,0,0,0,0,1
36,13,5,9,1,1,0,3,1,1,0,8,8,1,0,0,0,0,0,0,0,0,0,0,0
20,6,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
50,42,1,0,2,4,0,3,0,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,1
56,47,1,0,2,4,0,3,0,0,0,2,10,1,0,1,0,0,0,0,0,0,0,0,1
20,12,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
20,12,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
31,8,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
43,12,23,0,1,0,0,5,0,0,0,7,7,1,0,0,0,0,0,0,0,0,0,0,1
39,21,11,0,2,0,0,4,0,0,0,1,7,0,0,1,1,1,0,0,0,0,0,0,1
26,12,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
24,10,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
27,19,0,0,1,0,0,2,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,1
48,26,14,0,3,3,0,4,0,0,0,11,11,1,0,1,1,0,0,0,0,0,0,0,1
31,6,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
25,12,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
38,31,0,0,2,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1
50,41,1,0,2,4,0,3,0,0,0,2,10,1,0,1,0,0,0,0,0,0,0,0,1
25,11,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
41,20,6,6,3,0,0,4,1,1,0,1,10,1,0,1,0,0,0,0,0,0,0,0,1
29,16,5,0,2,1,0,4,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
29,20,1,0,1,0,0,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1
42,17,7,9,2,0,0,3,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0
46,25,13,0,3,3,0,4,0,0,0,10,11,1,0,1,0,0,0,0,0,0,0,0,1
45,27,10,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
28,11,9,0,1,0,0,3,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1
36,13,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
50,42,1,0,2,4,0,3,0,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,1
33,10,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
18,10,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
22,9,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
21,13,0,0,2,0,0,2,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
39,24,7,0,2,0,0,3,0,0,0,2,6,1,0,1,0,0,0,0,0,0,0,0,1
37,12,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
37,14,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
131,22,36,0,4,0,0,6,1,0,0,40,13,1,0,1,0,0,0,0,0,0,0,0,1
29,9,12,0,1,0,0,4,0,0,0,6,6,1,0,0,1,0,0,0,0,0,0,0,1
26,11,7,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
40,33,0,0,2,1,0,2,0,0,0,7,6,0,0,1,0,0,0,0,0,0,0,0,1
22,9,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
36,27,1,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1
23,15,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
21,13,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
39,16,5,9,1,1,0,3,1,1,0,6,8,1,0,0,0,0,0,0,0,0,0,0,0
54,23,23,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
29,22,0,0,2,0,0,2,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,1
227,23,8,187,2,0,0,3,1,2,0,30,12,1,0,1,0,0,0,0,0,0,0,0,1
29,16,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
42,28,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
38,6,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
122,18,7,88,6,1,2,4,1,2,0,41,18,1,0,0,1,1,0,0,0,0,0,0,1
50,18,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
27,13,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
21,7,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
37,15,1,12,2,0,0,3,1,0,0,2,7,1,0,1,1,1,0,0,0,0,0,0,1
82,29,45,0,2,6,0,5,0,0,0,12,14,1,0,1,0,0,0,0,0,0,0,0,1
35,20,7,0,1,1,0,3,0,0,0,0,6,1,0,0,1,1,0,0,0,0,0,0,1
23,10,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
40,8,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
43,34,1,0,2,4,0,3,0,0,0,7,10,1,0,1,0,0,0,0,0,0,0,0,1
25,11,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
31,8,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
49,41,1,0,2,4,0,3,0,0,0,2,10,0,0,1,0,0,0,0,0,0,0,0,1
18,10,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
24,10,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
60,52,0,0,2,2,0,2,0,0,0,12,7,1,0,1,0,0,0,0,0,0,0,0,1
43,12,23,0,1,0,0,5,0,0,0,5,7,1,0,0,0,0,0,0,0,0,0,0,1
37,15,5,8,1,0,0,3,1,1,0,5,7,1,0,0,0,0,0,0,0,0,0,0,0
46,37,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
36,13,16,0,1,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1
28,9,11,0,1,0,0,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1
228,39,1,179,5,0,3,3,1,4,0,27,20,1,0,4,0,0,0,0,0,0,0,0,1
42,28,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
42,10,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
39,32,0,0,2,0,0,2,0,0,0,9,5,0,0,1,0,0,0,0,0,0,0,0,1
43,34,1,0,2,3,0,3,0,0,0,6,9,1,0,1,0,0,0,0,0,0,0,0,1
27,13,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
38,13,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
33,26,0,0,2,0,0,2,0,0,0,8,5,0,0,1,0,0,0,0,0,0,0,0,1
43,34,1,0,3,0,0,3,0,0,0,6,7,1,0,2,0,0,0,0,0,0,0,0,1
22,8,6,0,1,0,0,3,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0
42,29,6,0,2,3,0,3,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,1
23,15,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
41,9,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
20,6,6,0,1,0,0,3,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1
41,32,1,0,2,3,0,3,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,1
39,18,13,0,3,0,0,4,0,0,0,3,8,1,0,1,1,1,0,0,0,0,0,0,1
45,38,0,0,2,1,0,2,0,0,0,10,6,0,0,1,0,0,0,0,0,0,0,0,1
41,16,7,9,1,0,0,3,1,1,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0
19,11,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
32,25,0,0,2,1,0,2,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,1
46,37,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
44,12,7,16,1,0,0,3,1,2,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0
34,11,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
31,17,6,0,1,1,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0
34,9,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
32,9,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
24,16,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
24,16,0,0,2,1,0,2,0,0,0,3,6,1,0,1,0,0,0,0,0,0,0,0,0
53,45,0,0,3,4,0,2,0,0,0,4,10,1,0,2,0,0,0,0,0,0,0,0,1
19,11,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
17,9,0,0,1,0,0,2,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0
41,32,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
29,21,1,0,2,1,0,3,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1
45,31,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
31,18,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
40,15,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
44,35,1,0,2,4,0,3,0,0,0,5,10,1,0,1,0,0,0,0,0,0,0,0,1
21,13,0,0,1,1,0,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
44,30,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
145,24,1,111,6,1,3,3,1,3,0,40,21,1,0,0,1,0,0,0,0,0,0,0,1
41,9,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
43,26,9,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
44,35,1,0,2,0,0,3,0,0,0,6,6,1,0,1,0,0,0,0,0,0,0,0,1
100,51,41,0,3,8,0,3,0,0,0,36,15,1,0,1,0,0,0,0,0,0,0,0,1
21,13,0,0,1,0,0,2,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,1
43,18,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
44,35,1,0,2,4,0,3,0,0,0,7,10,1,0,1,0,0,0,0,0,0,0,0,1
34,11,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
27,14,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
83,74,1,0,3,0,0,3,0,0,0,8,7,1,0,2,0,0,0,0,0,0,0,0,1
42,33,1,0,2,0,0,3,0,0,0,0,6,1,0,1,1,0,0,1,0,0,0,0,1
548,20,9,510,3,13,1,4,1,1,0,98,24,1,0,1,0,0,0,0,0,0,0,0,1
54,30,16,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
26,18,1,0,2,0,0,3,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,1
55,14,13,19,3,0,0,3,1,1,0,4,9,1,0,1,0,0,0,0,0,0,0,0,1
46,37,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
103,16,6,72,2,0,0,4,1,1,0,41,9,1,0,1,0,0,0,0,0,0,0,0,1
41,9,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
158,33,117,0,2,14,0,5,0,0,0,32,24,1,0,1,0,0,0,0,0,0,0,0,1
43,34,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
17,9,0,0,2,0,0,2,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0
38,6,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
39,14,7,9,1,1,0,3,1,1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0
44,35,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
24,15,1,0,2,0,0,3,0,0,0,1,6,1,0,1,0,0,0,0,0,0,0,0,1
25,11,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
28,14,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
24,10,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
31,24,0,0,2,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1
38,15,5,9,1,0,0,3,1,1,0,6,7,1,0,0,1,0,0,0,0,0,0,0,0
22,8,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
57,10,25,0,1,0,0,5,0,0,0,20,8,1,0,0,1,0,0,0,0,0,0,0,1
31,19,5,0,2,1,0,4,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1
46,33,6,0,2,2,0,3,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,1
37,12,7,9,2,0,0,3,1,1,0,0,8,1,0,1,0,0,0,0,0,0,0,0,0
23,10,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
46,17,21,0,2,1,0,4,0,0,0,9,8,1,0,1,2,0,0,0,0,1,0,0,1
43,35,1,0,2,4,0,3,0,0,0,3,10,0,0,1,0,0,0,0,0,0,0,0,1
29,15,6,0,2,1,0,3,0,0,0,2,7,1,0,1,0,0,0,0,0,0,0,0,0
29,21,0,0,2,0,0,2,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,1
40,20,12,0,3,0,0,3,0,0,0,6,7,1,0,1,0,0,0,0,0,0,0,0,1
39,7,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
35,12,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
26,13,5,0,1,1,0,3,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0
53,21,7,16,2,0,0,3,1,2,0,1,10,1,0,1,0,0,0,0,0,0,0,0,0
35,10,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
46,37,1,0,2,4,0,3,0,0,0,6,10,1,0,1,0,0,0,0,0,0,0,0,1
188,41,12,126,7,4,7,3,1,2,0,27,26,1,0,1,0,0,0,0,0,0,0,0,1
29,16,5,0,2,1,0,3,0,0,0,3,7,1,0,1,0,0,0,0,0,0,0,0,0
23,15,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0
36,13,5,9,2,0,0,3,1,1,0,6,8,1,0,1,0,0,0,0,0,0,0,0,0
47,38,1,0,2,3,0,3,0,0,0,4,9,1,0,1,0,0,0,0,0,0,0,0,1
44,12,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
36,27,1,0,2,0,0,3,0,0,0,2,6,1,0,1,2,0,0,0,0,0,0,0,1
40,20,12,0,3,0,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
42,13,21,0,2,2,0,5,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,1
44,12,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
57,10,25,0,1,0,0,5,0,0,0,19,8,1,0,0,1,0,0,0,0,0,0,0,1
34,9,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
29,15,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
38,22,8,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
38,18,12,0,2,0,0,3,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,1
30,7,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
45,36,1,0,2,5,0,3,0,0,0,5,11,1,0,1,0,0,0,0,0,0,0,0,1
48,39,1,0,2,4,0,3,0,0,0,3,10,1,0,1,0,0,0,0,0,0,0,0,1
38,6,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
46,14,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
43,29,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
24,11,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
39,21,10,0,2,2,0,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1
26,18,0,0,1,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1
36,11,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
35,28,0,0,2,0,0,2,0,0,0,5,5,0,0,1,0,0,0,0,0,0,0,0,1
50,10,32,0,2,3,0,6,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1
42,10,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
45,36,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
22,9,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
25,12,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
42,10,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
46,38,1,0,2,4,0,3,0,0,0,3,10,0,0,1,0,0,0,0,0,0,0,0,1
39,16,5,9,1,0,0,3,1,1,0,9,7,1,0,0,0,0,0,0,0,0,0,0,0
118,43,45,21,4,1,0,4,1,0,1,20,12,1,0,1,0,0,0,0,0,0,0,0,1
43,11,7,16,1,0,0,3,1,2,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0
84,15,61,0,2,0,0,6,0,0,0,9,9,1,0,1,0,0,0,0,0,0,0,0,1
25,12,5,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
42,33,1,0,2,2,0,3,0,0,0,6,8,1,0,1,0,0,0,0,0,0,0,0,1
31,17,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
22,14,0,0,1,0,0,2,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0
48,34,6,0,2,2,0,3,0,0,0,0,8,1,0,1,0,0,0,0,0,0,0,0,1
40,27,5,0,2,1,0,3,0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,1
32,25,0,0,2,0,0,2,0,0,0,7,5,0,0,1,0,0,0,0,0,0,0,0,1
43,34,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
45,13,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
34,11,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
44,19,7,9,1,0,0,3,1,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
29,15,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
48,16,7,16,1,0,0,3,1,2,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0
23,9,6,0,1,0,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0
31,8,5,9,1,0,0,3,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0
25,11,6,0,1,0,0,4,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1
47,15,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
40,31,1,0,2,3,0,3,0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,0,1
43,11,7,16,1,0,0,3,1,2,0,1,9,1,0,0,0,0,0,0,0,0,0,0,0
30,21,1,0,2,0,0,3,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,1
